image_path,predicted_class,probability
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00174.png,prymnesiophyceae,0.8972806930541992
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00264.png,prymnesiophyceae,0.9215841293334961
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00599.png,prymnesiophyceae,0.9075863361358643
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00541.png,prymnesiophyceae,0.8703107237815857
data/original/prymnesiophyceae/D20160707T152538_IFCB107_00053.png,prymnesiophyceae,0.886816680431366
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00269.png,prymnesiophyceae,0.9336771965026855
data/original/prymnesiophyceae/D20160706T222908_IFCB107_00870.png,prymnesiophyceae,0.9261286854743958
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00339.png,prymnesiophyceae,0.8891928791999817
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00959.png,prymnesiophyceae,0.9121063947677612
data/original/prymnesiophyceae/D20160707T185653_IFCB107_00719.png,prymnesiophyceae,0.9279807209968567
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00289.png,prymnesiophyceae,0.8915961384773254
data/original/prymnesiophyceae/D20160705T202753_IFCB107_01167.png,prymnesiophyceae,0.9215050339698792
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00954.png,prymnesiophyceae,0.9045236110687256
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00567.png,prymnesiophyceae,0.8935965299606323
data/original/prymnesiophyceae/D20160706T122505_IFCB107_01977.png,prymnesiophyceae,0.8833566904067993
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00417.png,prymnesiophyceae,0.9141679406166077
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00389.png,prymnesiophyceae,0.8714092373847961
data/original/prymnesiophyceae/D20160706T225526_IFCB107_00864.png,prymnesiophyceae,0.9103988409042358
data/original/prymnesiophyceae/D20160707T233701_IFCB107_00059.png,prymnesiophyceae,0.8911522030830383
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00032.png,prymnesiophyceae,0.9159693717956543
data/original/prymnesiophyceae/D20160705T223623_IFCB107_00853.png,prymnesiophyceae,0.934937596321106
data/original/prymnesiophyceae/D20160707T185653_IFCB107_00777.png,prymnesiophyceae,0.8779642581939697
data/original/prymnesiophyceae/D20160706T125255_IFCB107_01470.png,prymnesiophyceae,0.9183631539344788
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00116.png,prymnesiophyceae,0.8745154142379761
data/original/prymnesiophyceae/D20160707T214300_IFCB107_00641.png,prymnesiophyceae,0.8971249461174011
data/original/prymnesiophyceae/D20160705T221017_IFCB107_00346.png,prymnesiophyceae,0.9116618037223816
data/original/prymnesiophyceae/D20160706T125255_IFCB107_03162.png,prymnesiophyceae,0.9112473726272583
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00123.png,prymnesiophyceae,0.8980228900909424
data/original/prymnesiophyceae/D20160706T125255_IFCB107_00250.png,prymnesiophyceae,0.8910167217254639
data/original/prymnesiophyceae/D20160705T221017_IFCB107_00583.png,prymnesiophyceae,0.8885957598686218
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00021.png,prymnesiophyceae,0.8830980062484741
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00240.png,prymnesiophyceae,0.8873218894004822
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00133.png,prymnesiophyceae,0.8909769058227539
data/original/prymnesiophyceae/D20160706T234838_IFCB107_00247.png,prymnesiophyceae,0.934801459312439
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00208.png,prymnesiophyceae,0.8594685196876526
data/original/prymnesiophyceae/D20160706T225526_IFCB107_00044.png,prymnesiophyceae,0.9343927502632141
data/original/prymnesiophyceae/D20160706T134338_IFCB107_00315.png,prymnesiophyceae,0.8585461378097534
data/original/prymnesiophyceae/D20160707T161116_IFCB107_00903.png,prymnesiophyceae,0.8337371349334717
